Page,URL,Rect,Context
2,https://noticiaspiura30.pe/mantenimiento-en-ebar-almirante-grau-afecta-abastecimiento-de-agua-en-sectores-de-piura/,"(82.80000305175781, 342.0799865722656, 235.8800048828125, 354.7300109863281)",https://noticiaspiura30.pe/mantenimie de-agua-en-sectores-de-piura/
2,https://www.gob.pe/institucion/munipiura/noticias/1154576-presentan-megaproyecto-de-agua-potable-para-tres-distritos-de-piura-valorizado-en-mas-de-s-653-millones,"(82.80000305175781, 430.6199951171875, 529.2000122070312, 443.2699890136719)",Veintiséis de Octubre. https://www.gob.pe/institucion/munipiura/noticias/1154576-presentan-megaproyecto-de- agua-potable-para-tres-distritos-de-piura-valorizado-en-mas-de-s-653-millones
2,https://www.gob.pe/institucion/munipiura/noticias/1154576-presentan-megaproyecto-de-agua-potable-para-tres-distritos-de-piura-valorizado-en-mas-de-s-653-millones,"(82.80000305175781, 443.2699890136719, 470.0199890136719, 455.9200134277344)",https://www.gob.pe/institucion/munipiura/noticias/1154576-presentan-megaproyecto-d agua-potable-para-tres-distritos-de-piura-valorizado-en-mas-de-s-653-millones
2,https://inforegion.pe/peru-sera-sede-de-la-cumbre-ministerial-del-agua-de-america-latina-y-el-caribe/,"(82.80000305175781, 519.1600341796875, 529.2000122070312, 531.8099975585938)",desarrollo y bienestar de la región. https://inforegion.pe/peru-sera-sede-de-la-cumbre-ministerial-del-agua-de-america-latina- y-el-caribe/
2,https://inforegion.pe/peru-sera-sede-de-la-cumbre-ministerial-del-agua-de-america-latina-y-el-caribe/,"(82.80000305175781, 531.8099975585938, 141.6999969482422, 544.4600219726562)",https://inforegion.p y-el-caribe/
2,https://comunicaciones.congreso.gob.pe/damos-cuenta/congresista-cavero-impulsara-acciones-para-solucionar-falta-de-agua-y-entrega-de-viveres-a-madres-de-comedor-popular-en-ate/,"(82.80000305175781, 633.0, 529.2000122070312, 645.6500244140625)",a este servicio en el país https://comunicaciones.congreso.gob.pe/damos-cuenta/congresista-cavero-impulsara- acciones-para-solucionar-falta-de-agua-y-entrega-de-viveres-a-madres-de-comedor-
2,https://comunicaciones.congreso.gob.pe/damos-cuenta/congresista-cavero-impulsara-acciones-para-solucionar-falta-de-agua-y-entrega-de-viveres-a-madres-de-comedor-popular-en-ate/,"(82.80000305175781, 645.6500244140625, 529.2000122070312, 658.2999877929688)",https://comunicaciones.congreso.gob.pe/damos-cuenta/congresista-cavero-impulsara- acciones-para-solucionar-falta-de-agua-y-entrega-de-viveres-a-madres-de-comedor- popular-en-ate/
2,https://comunicaciones.congreso.gob.pe/damos-cuenta/congresista-cavero-impulsara-acciones-para-solucionar-falta-de-agua-y-entrega-de-viveres-a-madres-de-comedor-popular-en-ate/,"(82.80000305175781, 658.2999877929688, 161.89999389648438, 684.9500122070312)",acciones-para-solucio popular-en-ate/ *Piura: juntas de usu
3,https://diariocorreo.pe/edicion/piura/piura-juntas-de-usuarios-piden-asegurar-agua-hasta-fin-de-ano-noticia/,"(82.80000305175781, 114.4000244140625, 529.2000122070312, 127.03997802734375)",del año. https://diariocorreo.pe/edicion/piura/piura-juntas-de-usuarios-piden-asegurar-agua-hasta- fin-de-ano-noticia/
3,https://diariocorreo.pe/edicion/piura/piura-juntas-de-usuarios-piden-asegurar-agua-hasta-fin-de-ano-noticia/,"(82.80000305175781, 127.03997802734375, 175.35000610351562, 153.69000244140625)",https://diariocorreo.pe/ed fin-de-ano-noticia/
3,https://www.facebook.com/share/p/142VEW5nBs/,"(161.9199981689453, 372.7799987792969, 252.02999877929688, 399.42999267578125)","sus procesos regulatorios, en e 025"". (Radio Candarave, Radio a 4 colegios mejoran cloració"
3,https://www.facebook.com/share/p/1ALq97N35X/,"(253.63999938964844, 372.7799987792969, 327.8399963378906, 399.42999267578125)","latorios, en el reciente inform arave, Radio Cultural, Radio ran cloración. La Sunass lo"
3,https://www.facebook.com/share/p/15sXabtm2v/,"(329.45001220703125, 372.7799987792969, 395.70001220703125, 399.42999267578125)","eciente informe ""OECD Re ultural, Radio Activa, Deca La Sunass logró que tres d"
3,https://www.facebook.com/share/p/1AHnNKCop2/,"(397.32000732421875, 372.7799987792969, 471.5299987792969, 399.42999267578125)","e ""OECD Regulatory Policy Activa, Decana Radio) ró que tres de cada cuatro"
3,https://www.facebook.com/joedsonpolancopezo/posts/pfbid02ThiF9WRBWj3YMfVzoUgnxBpHe1v7oPe5YMX4xeAJgf6qBgHMQsrasdZz6zDXPC3wl,"(361.6300048828125, 450.0199890136719, 462.7300109863281, 462.6700134277344)","“Colegio con Agua Segura”, que ional. (Prismatop Arequipa, EBQ Noticias, Nexo Online, Vamos"
3,https://www.facebook.com/EBQNOTICIAS/posts/pfbid02DkgbL9Lk9opm8i6o3unb7wx6HXwSxqza4bNcJifTM3CfHBgZmHktkxZjswDDMAzel,"(464.3500061035156, 450.0199890136719, 529.2000122070312, 462.6700134277344)","egura”, que quipa, EBQ e, Vamos"
3,https://www.facebook.com/EBQNOTICIAS/posts/pfbid02DkgbL9Lk9opm8i6o3unb7wx6HXwSxqza4bNcJifTM3CfHBgZmHktkxZjswDDMAzel,"(82.80000305175781, 462.6700134277344, 126.41999816894531, 475.32000732421875)","benefició a má Noticias, Notas Pueblo, Info No"
3,https://www.facebook.com/permalink.php?story_fbid=pfbid02Tfxu2GLnfEJXj3GmXYmCGn3Tftm5RnREKe8tzVm9jWuh8uCEDLV52BMCfvLSGi4Gl&id=61573035701227,"(128.0399932861328, 462.6700134277344, 209.55999755859375, 475.32000732421875)","nefició a más de 389 mil estu oticias, Notas Misti Aqp, Arequ eblo, Info Noticias Aqp, Diario"
3,https://www.facebook.com/arequipametropolitana/posts/pfbid0GysSvjrcosMwRwPECD3nv5amBrPuE7tAnEWa2QjBtyon75rFZJ9TrrdMomZk8vwpl,"(211.1699981689453, 462.6700134277344, 371.5899963378906, 475.32000732421875)","389 mil estudiantes a nivel nacional. (Prismato ti Aqp, Arequipa Metropolitana Noticias, Nexo s Aqp, Diario Revista Sur, Los Protagonistas A"
3,https://www.facebook.com/NexoCanalOnline/posts/pfbid0sMW22SYSCRcW9xDh87XHXbaFhnpdW4nGRZE5HohoXoigoa9UvcJ5wHQyeEU8dKiTl,"(373.20001220703125, 462.6700134277344, 438.239990234375, 475.32000732421875)","nal. (Prismatop Arequipa, E oticias, Nexo Online, Vamo otagonistas AQP, Arequip"
3,https://www.facebook.com/permalink.php?story_fbid=pfbid0ERLxK7R8EF65BBYVp8onVtts9tqFrgJRi7X9Sv1vLsoHxgkfmhnTYRoVi7nzwKQol&id=100083119487359,"(439.8500061035156, 462.6700134277344, 529.2000122070312, 475.32000732421875)","p Arequipa, EBQ Online, Vamos QP, Arequipa"
3,https://www.facebook.com/permalink.php?story_fbid=pfbid0ERLxK7R8EF65BBYVp8onVtts9tqFrgJRi7X9Sv1vLsoHxgkfmhnTYRoVi7nzwKQol&id=100083119487359,"(82.80000305175781, 475.32000732421875, 121.55000305175781, 487.9700012207031)","Noticias, Nota Pueblo, Info N Noticias.pe, D"
3,https://www.facebook.com/infonoticiasaqp/posts/pfbid0LbSkXfC8MPHgWr2WmLnkVdUVATKnvXxGUsqdtBLF5n3HFhbtPvUhg3c2T868YPv3l,"(123.16000366210938, 475.32000732421875, 210.82000732421875, 487.9700012207031)","oticias, Notas Misti Aqp, Arequ ueblo, Info Noticias Aqp, Diario oticias.pe, DTodo, Revelación,"
3,https://www.facebook.com/DiarioRevistaSur/posts/pfbid023dng91Pu6Ne8uTJb4qW9bMVah5H4VoNbT2EqwvPYXmsnEkrmk4ina17HhpUwomyZl,"(212.42999267578125, 475.32000732421875, 305.57000732421875, 487.9700012207031)","i Aqp, Arequipa Metropolitana N s Aqp, Diario Revista Sur, Los P Revelación, El Pueblo, Arequip"
3,https://www.facebook.com/Losprotagonistasdelanoticia/posts/pfbid0ogDMQdYb6FKfC9gJ6m78Pb77BunkjLBLza5QfmDAX39rxBLsBzPNXNFZqk4gzP5fl,"(307.17999267578125, 475.32000732421875, 426.0199890136719, 487.9700012207031)","tropolitana Noticias, Nexo Online, Va a Sur, Los Protagonistas AQP, Arequ eblo, Arequipa Metropolitana Noticias,"
3,https://www.facebook.com/Arequipa.pe/posts/pfbid034LQw5BFu1zTAEbi9pewePXPzag5dzZxgTQskGQrCPSsnwhFswbF6V41ATQJg6HhGl,"(427.6400146484375, 475.32000732421875, 529.2000122070312, 487.9700012207031)","o Online, Vamos AQP, Arequipa ana Noticias, Chelelo y"
3,https://www.facebook.com/Arequipa.pe/posts/pfbid034LQw5BFu1zTAEbi9pewePXPzag5dzZxgTQskGQrCPSsnwhFswbF6V41ATQJg6HhGl,"(82.80000305175781, 487.9700012207031, 141.7100067138672, 500.6199951171875)","Pueblo, Info Notic Noticias.pe, DTod Borolas, Cadena I"
3,https://www.facebook.com/vitusho/posts/pfbid0sV341BynR6VXNMi84e21etYfzjExQ2CzUyeS1QTgXukEftyLWRKZRNHbNFhPPFFTl,"(143.3300018310547, 487.9700012207031, 180.83999633789062, 500.6199951171875)","o, Info Noticias Aqp, as.pe, DTodo, Reve as, Cadena Informat"
3,https://revelacion.pe/2025/04/22/sunass-mejora-calidad-del-agua-en-colegios-publicos/,"(182.4600067138672, 487.9700012207031, 241.3800048828125, 500.6199951171875)","Noticias Aqp, Diario Revis DTodo, Revelación, El Pu ena Informativa, Diario El"
3,https://diarioelpueblo.com.pe/2025/04/22/sunass-logra-que-3-de-cada-4-colegios-mejoren-cloracion/,"(242.99000549316406, 487.9700012207031, 294.5799865722656, 500.6199951171875)","Diario Revista Sur, Los ación, El Pueblo, Arequ va, Diario El Minero, Ra"
3,https://x.com/ArequipaMetropo/status/1914802966730621179/photo/1,"(296.19000244140625, 487.9700012207031, 456.6099853515625, 500.6199951171875)","ista Sur, Los Protagonistas AQP, Arequipa ueblo, Arequipa Metropolitana Noticias, Chele El Minero, Radio Cumbre)"
3,https://cheleloyborolas.com/index.php?option=com_content&view=article&id=72994:sunass-logra-que-en-3-de-cada-4-colegios-se-mejore-cloracion-de-agua-a-traves-del-programa-colegio-con-agua-segura&catid=10&Itemid=103,"(458.2200012207031, 487.9700012207031, 529.2000122070312, 500.6199951171875)","Arequipa oticias, Chelelo y"
3,https://cheleloyborolas.com/index.php?option=com_content&view=article&id=72994:sunass-logra-que-en-3-de-cada-4-colegios-se-mejore-cloracion-de-agua-a-traves-del-programa-colegio-con-agua-segura&catid=10&Itemid=103,"(82.80000305175781, 500.6199951171875, 124.5999984741211, 527.27001953125)","Noticias.pe, DT Borolas, Cade Sunass hace"
3,https://www.facebook.com/share/p/1H7F3vxofE/,"(126.20999908447266, 500.6199951171875, 226.7100067138672, 527.27001953125)","oticias.pe, DTodo, Revelación, El orolas, Cadena Informativa, Diario unass hace seguimiento a empr"
3,https://www.facebook.com/photo?fbid=122150814152553037&set=pcb.122150814746553037,"(228.32000732421875, 500.6199951171875, 311.07000732421875, 527.27001953125)","evelación, El Pueblo, Arequipa mativa, Diario El Minero, Radio ento a empresas de agua pa"
3,https://www.facebook.com/share/p/192qprd3Bm/,"(312.67999267578125, 500.6199951171875, 388.1000061035156, 527.27001953125)","blo, Arequipa Metropolitana N Minero, Radio Cumbre) de agua para garantizar u"
3,https://imacorpplataforma.com/agua-y-saneamiento/el-estado-a-tu-servicio-sunass-hace-seguimiento-a-empresas-de-agua-para-garantizar-un-optimo-servicio-23-04-2025/,"(224.64999389648438, 590.510009765625, 269.5, 603.1600341796875)",ón y de Sandro Huam EPS. (TV Perú)
4,https://imacorpplataforma.com/agua-y-saneamiento/vecinos-del-rimac-denuncian-falta-de-agua-y-facturacion-atipica-c4-23-04-2025/,"(438.5799865722656, 101.75, 525.5399780273438, 114.4000244140625)",ó un comunicado donde curso. (América Noticias)
