Page,URL,Rect,Context
1,https://www.facebook.com/diarioprimiciahyo/posts/pfbid02VWLNSRpB3whKEkwQGZkPQfHUossJ4SPjpHi5rBKDV2aTBShJRuJfsHSez8K18Zdfl,"(159.22999572753906, 648.3499755859375, 234.6300048828125, 661.0)","ograma “Colegio con Agua S ional. (Diario Primicia, Más N , Agua y Ambiente, RCR Pe"
1,https://www.facebook.com/permalink.php?story_fbid=pfbid02HSBsqtZwSEVJHtw1hYVHtsPBn3PoJD59VfzxHeR3Pmxb6JSJJVnjCv14WGLyR5EHl&id=100065273659654,"(236.24000549316406, 648.3499755859375, 303.70001220703125, 661.0)","con Agua Segura”, que be micia, Más Noticias, Repo nte, RCR Perú, Construir W"
1,https://www.facebook.com/permalink.php?story_fbid=pfbid032FjddzdqKxDENg7CJWo1K5TVhQaZR3V9CzvCTsxRxMdvLJPsPncUVA2QVfUaRKz1l&id=100063616446639,"(305.30999755859375, 648.3499755859375, 390.5199890136719, 661.0)","gura”, que benefició a más de oticias, Reporteros Perú, Studio , Construir Web, Diario El Pue"
1,https://www.facebook.com/radiostudio1huancavelicaoficial2023/posts/pfbid03385h7RZwJpZiFVtxgPbP2UqwVY8NFcsBzxFQMFJtqdjo7GscQVF4dkum6vQxqqkMl,"(392.1300048828125, 648.3499755859375, 437.0, 661.0)","ió a más de 389 mil es Perú, Studio 1, Verde Diario El Pueblo Web,"
1,https://www.facebook.com/permalink.php?story_fbid=pfbid0Z824tmocxMLgB3vd8jgeFvi2tSJoCA97To1JUShdmajFLn328pQ1yPbzzo4DV1Gyl&id=100062993063417,"(438.6099853515625, 648.3499755859375, 487.75, 661.0)","de 389 mil estudiantes udio 1, Verde.pe, Pueblo Web, Diario El"
1,https://www.facebook.com/permalink.php?story_fbid=pfbid0UNbE2QiumP9MtSWuVBmeaZY7r9Ss7Fh8SvtZo4MYmdEYt8ZbkwvLotnpw6r7oc9kl&id=100064089484737,"(82.80000305175781, 661.0, 131.33999633789062, 673.6500244140625)","nivel nacional. ( Anota.pe, Agua Pueblo, Radio C"
1,https://www.facebook.com/permalink.php?story_fbid=pfbid0srmZBXAwAJTfSSFq4xGgWySVDMidTMJyXdtW9JL4qvMXPGjv2y8fkJgu9y9VJFy9l&id=100072108931277,"(132.9499969482422, 661.0, 221.22000122070312, 673.6500244140625)","el nacional. (Diario Primicia, Má ota.pe, Agua y Ambiente, RCR eblo, Radio Cumbre, Vamos Pu"
1,https://www.rcrperu.com/sunass-logra-que-3-de-cada-4-colegios-mejoren-cloracion-deagua-a-traves-del-programa-colegio-con-agua-segura/,"(222.83999633789062, 661.0, 277.4599914550781, 673.6500244140625)","Primicia, Más Noticias, biente, RCR Perú, Const e, Vamos Pueblo, Caden"
1,https://construir.com.pe/colegio-con-agua-segura-de-sunass-logra-que-3-de-cada-4-colegios-mejoren-cloracion/,"(279.07000732421875, 661.0, 353.8699951171875, 673.6500244140625)","ás Noticias, Reporteros Perú Perú, Construir Web, Diario ueblo, Cadena Informativa, A"
1,https://diarioelpueblo.com.pe/2025/04/22/sunass-logra-que-3-de-cada-4-colegios-mejoren-cloracion/,"(355.4800109863281, 661.0, 464.5299987792969, 673.6500244140625)","porteros Perú, Studio 1, Verde.pe, r Web, Diario El Pueblo Web, Diario nformativa, Arequipa Metropolitana"
1,https://www.facebook.com/diarioelpuebloarequipa/posts/pfbid0MiXsoyjbyupudVmFqJB1hfuC8NK95z4X4rmzDhmGmreTYFjfVekgFVup5NsZk2kFl?rdid=BELc1geUeQFyE55U,"(466.1400146484375, 661.0, 529.2000122070312, 673.6500244140625)",", Verde.pe, Web, Diario El Metropolitana"
1,https://www.facebook.com/diarioelpuebloarequipa/posts/pfbid0MiXsoyjbyupudVmFqJB1hfuC8NK95z4X4rmzDhmGmreTYFjfVekgFVup5NsZk2kFl?rdid=BELc1geUeQFyE55U,"(82.80000305175781, 673.6500244140625, 121.55000305175781, 686.2999877929688)","Anota.pe, Agu Pueblo, Radio Noticias, Nota"
1,https://www.facebook.com/radiocumbretv/posts/pfbid0RyEq13Kb1JgLcwFoyQK9AV1TKe3J1xPAEn3Z3f5n3urq8ddJtBPC6dQqF3Ebtk8hl?rdid=EDsUwiaKvt5sfnSc,"(123.16000366210938, 673.6500244140625, 198.5800018310547, 686.2999877929688)","nota.pe, Agua y Ambiente, R ueblo, Radio Cumbre, Vamo oticias, Notas Misti AQP, Inf"
1,https://www.facebook.com/permalink.php?story_fbid=pfbid02Hxz9EH3V5K6XYiGfPne3U3Lp2Pi5zcAQVc1y5hgnbFdssHWuANbaF6Kd4kp4bbpZl&id=100083119487359&rdid=KxRsTec1WIZqtoh4,"(200.1999969482422, 673.6500244140625, 276.239990234375, 686.2999877929688)","Ambiente, RCR Perú, Cons umbre, Vamos Pueblo, Cade Misti AQP, Info Noticias AQP,"
1,https://www.facebook.com/cadenainformativapasco/posts/pfbid02eDsKSaUvUaPbGmwGFCGbM6Kh6sc1CpSefExcFqCR9gQrNHYSzp8LaSwynGx2FebAl?rdid=nz12j62oMgJy7Z9g,"(277.8500061035156, 673.6500244140625, 378.3500061035156, 686.2999877929688)","R Perú, Construir Web, Diario El P ueblo, Cadena Informativa, Arequ oticias AQP, Diario Primicia Macr"
1,https://www.facebook.com/arequipametropolitana/posts/pfbid02M1UAQZ4BUrve8jNybE38CuzEkmckgVcHaRKzC7QHcmjmf9XrSj6z877y67eHBpdzl?rdid=iOnYO8V1JZmjxvr4,"(379.9599914550781, 673.6500244140625, 529.2000122070312, 686.2999877929688)","b, Diario El Pueblo Web, Diario El mativa, Arequipa Metropolitana rimicia Macroregional, Diario revista"
1,https://www.facebook.com/arequipametropolitana/posts/pfbid02M1UAQZ4BUrve8jNybE38CuzEkmckgVcHaRKzC7QHcmjmf9XrSj6z877y67eHBpdzl?rdid=iOnYO8V1JZmjxvr4,"(82.80000305175781, 686.2999877929688, 126.41999816894531, 698.947998046875)","Pueblo, Radio Noticias, Notas sur, Radio stud"
1,https://www.facebook.com/permalink.php?story_fbid=pfbid0PpXBqbQxornLwHwWJypy4nZyiS4K8EyVWJ8NGnRCyWxJm4RVZuDpXShhprHuvsqRl&id=61573035701227&rdid=m9Huskby9i1E4x6t,"(128.0399932861328, 686.2999877929688, 213.22000122070312, 698.947998046875)","eblo, Radio Cumbre, Vamos P oticias, Notas Misti AQP, Info N r, Radio studio 1 Huancavelica"
1,https://www.facebook.com/infonoticiasaqp/posts/pfbid02Q95wSppVCdNKv9S96esdTqxo8s5wFTtwuQgqJczAEzFv1Jufv8MQHVN5dSg5XZ5Zl?rdid=JAmnigxedvUmwZgR,"(214.8300018310547, 686.2999877929688, 306.1499938964844, 698.947998046875)","bre, Vamos Pueblo, Cadena Info AQP, Info Noticias AQP, Diario Huancavelica, El Observador Pa"
1,https://www.facebook.com/diarioprimiciahyo/posts/pfbid02VWLNSRpB3whKEkwQGZkPQfHUossJ4SPjpHi5rBKDV2aTBShJRuJfsHSez8K18Zdfl?rdid=EemMDyWIlufz9nZc,"(307.760009765625, 686.2999877929688, 455.9100036621094, 698.947998046875)","Cadena Informativa, Arequipa Metropolitan AQP, Diario Primicia Macroregional, Diario bservador Pasco, Arequipa Nuestra, DTodo"
1,https://www.facebook.com/DiarioRevistaSur/posts/pfbid037BRs4B2Fwi6FyXFrPyxDWUXYcRxe6dHqheVrzbseRJbFX26Bh7K6EyWC1AeAqKn5l?rdid=PVsVqigEzoYCcaSd,"(457.5299987792969, 686.2999877929688, 529.27001953125, 698.947998046875)","Metropolitana gional, Diario revista estra, DTodo,"
1,https://www.facebook.com/DiarioRevistaSur/posts/pfbid037BRs4B2Fwi6FyXFrPyxDWUXYcRxe6dHqheVrzbseRJbFX26Bh7K6EyWC1AeAqKn5l?rdid=PVsVqigEzoYCcaSd,"(82.80000305175781, 698.947998046875, 102.58000183105469, 711.5969848632812)","Noticias, N sur, Radio"
1,https://www.facebook.com/radiostudio1huancavelicaoficial2023/posts/pfbid03385h7RZwJpZiFVtxgPbP2UqwVY8NFcsBzxFQMFJtqdjo7GscQVF4dkum6vQxqqkMl?rdid=yLFJGfHKFfERMmqe,"(104.19000244140625, 698.947998046875, 248.11000061035156, 711.5969848632812)","Noticias, Notas Misti AQP, Info Noticias sur, Radio studio 1 Huancavelica, El Ob"
1,https://www.facebook.com/groups/2027506267510030/permalink/3956208411306463/?rdid=75w4Ki4wyJuGCQDT&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1D7bebi9ge%2F,"(249.72000122070312, 698.947998046875, 358.1600036621094, 711.5969848632812)","nfo Noticias AQP, Diario Primicia M velica, El Observador Pasco, Arequ"
1,https://www.facebook.com/groups/arequipanuestra/permalink/3925157251071757/?rdid=gwoarCiZud53ztfn&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1BNMzEKdwu%2F,"(359.7699890136719, 698.947998046875, 449.8800048828125, 711.5969848632812)","rio Primicia Macroregional, Diar Pasco, Arequipa Nuestra, DTod"
1,https://www.facebook.com/vitusho/posts/pfbid0sV341BynR6VXNMi84e21etYfzjExQ2CzUyeS1QTgXukEftyLWRKZRNHbNFhPPFFTl?rdid=YRZTiGTUUG7cknhF,"(451.489990234375, 698.947998046875, 489.0, 711.5969848632812)","egional, Diario revista uestra, DTodo,"
2,https://www.facebook.com/groups/838388666206608/permalink/10013963351982381/?rdid=ReuajkPz24no0JKj&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1Ego4B9U7P%2F,"(82.80000305175781, 63.79998779296875, 191.27000427246094, 76.45001220703125)","Juventud Arequipeña, Nexo Arequipeños, EBQ Noticias,"
2,https://www.facebook.com/NexoCanalOnline/posts/pfbid02vu9CwcAo3Wypooxh4zyP4GfipYWV5MrMfcEpmfAhSdij8UebkTWAJr1anVnhDwQSl?rdid=3JDq3Qur4scnaq2b,"(192.8800048828125, 63.79998779296875, 257.9100036621094, 76.45001220703125)","ipeña, Nexo Online, Los P BQ Noticias, Arequipa Not"
2,https://www.facebook.com/Losprotagonistasdelanoticia/posts/pfbid02sDrYKoAwwRdYJGGtpb7iKqgJ8J3VJoPhxikEMLD5hRRA2v4QGMJ2TN3HJGc8wg2zl?rdid=46CMm6OJOlOWanor,"(259.5299987792969, 63.79998779296875, 378.3599853515625, 76.45001220703125)","Online, Los Protagonistas AQP, Repo Arequipa Noticias, La Palabra del Mud"
2,https://www.facebook.com/permalink.php?story_fbid=pfbid032FjddzdqKxDENg7CJWo1K5TVhQaZR3V9CzvCTsxRxMdvLJPsPncUVA2QVfUaRKz1l&id=100063616446639&rdid=rBuEnRaWsN1JFP57,"(379.9800109863281, 63.79998779296875, 465.17999267578125, 76.45001220703125)","AQP, Reporteros Perú, 100% abra del Mudo, En Persona-Zo"
2,https://www.facebook.com/groups/1492115267712962/permalink/3904598849797913/?rdid=RowAQgIV2OGxeFPw&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F15AGnzdZqu%2F,"(466.79998779296875, 63.79998779296875, 529.2000122070312, 76.45001220703125)","Perú, 100% n Persona-Zona"
2,https://www.facebook.com/groups/1492115267712962/permalink/3904598849797913/?rdid=RowAQgIV2OGxeFPw&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F15AGnzdZqu%2F,"(82.80000305175781, 76.45001220703125, 149.07000732421875, 89.0999755859375)","Juventud Arequipeñ Arequipeños, EBQ Centro, El Informan"
2,https://www.facebook.com/EBQNOTICIAS/posts/pfbid09uEt9UQvJS8PunMi7DdeXoqSfDy8NgrvhBU3LMjTFq9PKaLmFiPJiXCNofhDGddBl?rdid=CdwxGUU14TTDMcIX,"(150.67999267578125, 76.45001220703125, 220.58999633789062, 89.0999755859375)","ud Arequipeña, Nexo Online peños, EBQ Noticias, Arequ El Informante Pasqueño, E"
2,https://www.facebook.com/Arequipa.pe/posts/pfbid0zUyDtWL5AcdbJypdD7q8ifupctKNcpnAV8CwZMdQj57HS1BjY7iAHXQkysXnAh8Ql?rdid=c6cDFZm0F4JbtYFY,"(222.1999969482422, 76.45001220703125, 312.9100036621094, 89.0999755859375)","Nexo Online, Los Protagonista oticias, Arequipa Noticias, La Pa Pasqueño, El Informante Perú,"
2,https://www.facebook.com/groups/813749789135445/permalink/2119528395224238/?rdid=Tj8emRXkCiMTHngk&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1D5Egkj2J1%2F,"(314.5299987792969, 76.45001220703125, 420.5400085449219, 89.0999755859375)","Protagonistas AQP, Reporteros Pe oticias, La Palabra del Mudo, En Pe mante Perú, Últimas Noticias del P"
2,https://www.facebook.com/groups/7407276919385606/permalink/9684852261628049/?rdid=omIOms1mxEIJd90C&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1QowKyHAUQ%2F,"(422.1499938964844, 76.45001220703125, 529.2000122070312, 89.0999755859375)","eporteros Perú, 100% Mudo, En Persona-Zona Noticias del Perú, Radio"
2,https://www.facebook.com/groups/7407276919385606/permalink/9684852261628049/?rdid=omIOms1mxEIJd90C&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1QowKyHAUQ%2F,"(82.80000305175781, 89.0999755859375, 120.31999969482422, 101.75)","Arequipeños, Centro, El Info Corporación M"
2,https://www.facebook.com/groups/428767888275556/permalink/1377017223450613/?rdid=x9THolYmlph8DPfg&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F16ZS7nQc68%2F,"(121.93000030517578, 89.0999755859375, 244.4499969482422, 101.75)","Arequipeños, EBQ Noticias, Arequipa N Centro, El Informante Pasqueño, El Info Corporación Maya, Noticias de la regio"
2,https://www.facebook.com/groups/1131699301831585/permalink/1190972829237565/?rdid=g87pkePH8bxOPT8y&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1AWetBQJ2e%2F,"(246.05999755859375, 89.0999755859375, 342.2699890136719, 101.75)","s, Arequipa Noticias, La Palabra queño, El Informante Perú, Última s de la region Pasco, Ecología N"
2,https://www.facebook.com/groups/1095823294826809/permalink/1311103569965446/?rdid=AIx8E5hrXk4QEeLy&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1AShonSVgd%2F,"(343.8800048828125, 89.0999755859375, 471.260009765625, 101.75)","La Palabra del Mudo, En Persona-Zon Perú, Últimas Noticias del Perú, Radio , Ecología Noticias Oxapampa, Radio T"
2,https://www.facebook.com/groups/761889890989422/permalink/2054332778411787/?rdid=zhHWVJ50PoH6jn9G&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F16Lw8zMbVq%2F,"(472.8699951171875, 89.0999755859375, 529.2000122070312, 101.75)","Persona-Zona Perú, Radio mpa, Radio TV"
2,https://www.facebook.com/groups/761889890989422/permalink/2054332778411787/?rdid=zhHWVJ50PoH6jn9G&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F16Lw8zMbVq%2F,"(82.80000305175781, 101.75, 177.1699981689453, 114.4000244140625)","Centro, El Informante Pas Corporación Maya, Notici Edalmez, Frecuencia 1 N"
2,https://www.facebook.com/groups/2073694132914202/permalink/4039264813023781/?rdid=Laakvkvt6cnlylhH&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1ASuxbRNHe%2F,"(178.7899932861328, 101.75, 316.5799865722656, 114.4000244140625)","formante Pasqueño, El Informante Perú, Maya, Noticias de la region Pasco, Ecolo ecuencia 1 Noticias, Pasco al Día, Full Pa"
2,https://www.facebook.com/groups/177245102456805/permalink/2870701323111156/?rdid=wblavP3HEAhSJw7N&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1BWbwqt2ke%2F,"(318.19000244140625, 101.75, 464.5400085449219, 114.4000244140625)","mante Perú, Últimas Noticias del Perú, Rad Pasco, Ecología Noticias Oxapampa, Radio Día, Full Pasco, Últimas Noticias Pasco,"
2,https://www.facebook.com/groups/305334337362779/permalink/1327631321799737/?rdid=tU9hvpj1kpC4U9Tv&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1BKwydMZbr%2F,"(466.1600036621094, 101.75, 529.2000122070312, 114.4000244140625)","el Perú, Radio ampa, Radio TV cias Pasco,"
2,https://www.facebook.com/groups/305334337362779/permalink/1327631321799737/?rdid=tU9hvpj1kpC4U9Tv&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1BKwydMZbr%2F,"(82.80000305175781, 114.4000244140625, 130.10000610351562, 127.03997802734375)","Corporación Ma Edalmez, Frecu Noticias Pasco)"
2,https://www.facebook.com/groups/1001810730263513/permalink/2131718523939389/?rdid=RSVXwzxlGTjEkecN&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1DSzJQXXLR%2F,"(131.7100067138672, 114.4000244140625, 241.97999572753906, 127.03997802734375)","rporación Maya, Noticias de la regio almez, Frecuencia 1 Noticias, Pasco ticias Pasco)"
2,https://www.facebook.com/groups/419033502183619/permalink/1863960171024271/?rdid=kuqvyP7uvwaFZkiZ&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1PWRCUX2QN%2F,"(243.58999633789062, 114.4000244140625, 310.45001220703125, 127.03997802734375)","as de la region Pasco, Ecol oticias, Pasco al Día, Full P"
