Page,URL,Rect,Context
3,https://ladecana.pe/juliaca-pobladores-exigen-una-explicacion-por-el-aumento-en-tarifas-de-agua-potable/,"(218.5399932861328, 228.239990234375, 276.25, 240.8900146484375)",la participación del direc nass. (La Decana)
3,https://proycontra.com.pe/sedaloreto-se-burla-de-punchana/,"(317.0, 304.1300048828125, 383.25, 316.7799987792969)","embargo, el retraso ya zona. (Pro y Contra)"
3,https://proycontra.com.pe/caos-en-la-marina-por-obras-inconclusas/,"(497.82000732421875, 380.0199890136719, 532.260009765625, 392.6700134277344)","perado, sino ación. (Pro y"
3,https://proycontra.com.pe/caos-en-la-marina-por-obras-inconclusas/,"(82.80000305175781, 392.6700134277344, 120.31999969482422, 405.32000732421875)","que también Contra, Pro y"
3,https://www.youtube.com/watch?v=7g_YnXPZoQ4,"(121.93000030517578, 392.6700134277344, 188.1699981689453, 405.32000732421875)","ue también han dejado za Contra, Pro y Contra)"
3,https://drive.google.com/file/d/10IzIYFazciZrUSCxYvw3goK2fERgUqxL/view?usp=sharing,"(224.02000427246094, 443.2699890136719, 262.1400146484375, 455.9200134277344)",un buzón de desag racín. (Correo)
3,http://imacorpplataforma.com/wp-content/uploads/2025/04/LA-REPUBLICA-SOCIEDAD-16-MOTOCICLETA-SE-HUNDE-EN-HUECO-Y-PASAJEROS-SE-SALVAN-DE-MILAGRO-03-04-2025.jpg,"(82.80000305175781, 557.1099853515625, 229.1199951171875, 569.760009765625)","autoridad municipal colocar señaliza La República, Sociedad, 16 (La República)"
3,https://larepublica.pe/sociedad/2025/04/02/moto-cae-en-profundo-hueco-y-desaparece-pasajeros-ilesos-tras-accidente-en-sullana-piura-eps-grau-197400,"(82.80000305175781, 569.760009765625, 163.08999633789062, 582.4100341796875)","La República, Socied (La República)"
3,https://www.gob.pe/institucion/pnsu/noticias/1138755-ministerio-de-vivienda-avanza-en-etapa-de-preinversion-para-proyecto-de-agua-potable-y-alcantarillado-en-apurimac,"(224.66000366210938, 696.2459716796875, 271.3500061035156, 708.89501953125)",o de aguas residuales ímac. (Vivienda)
4,https://www.gob.pe/institucion/otass/noticias/1138510-piura-estrategia-cisternas-e-hidrojets-del-otass-beneficia-a-mas-de-62-000-pobladores-de-tambo-grande-y-lobitos,"(86.46299743652344, 127.03997802734375, 127.05000305175781, 139.69000244140625)",de la Estrategi (Gob.pe)
4,https://prensaregional.pe/eps-moquegua-culmina-exitosamente-trabajos-de-mantenimiento-en-las-galerias-filtrantes-el-totoral/,"(339.6099853515625, 202.94000244140625, 425.44000244140625, 215.59002685546875)",Valle del distrito de San Anto neral. (Prensa Regional)
4,https://pachamamaradio.org/emsa-puno-suministrara-agua-hospital-altiplano/,"(383.6199951171875, 278.83001708984375, 449.8699951171875, 291.4800109863281)",miento hídrico iniciará con édico. (Pachamama)
4,https://peruconstruye.net/2025/04/02/en-mayo-inauguran-reservorio-que-abastecera-de-agua-potable-al-centro-historico-del-cusco/,"(272.989990234375, 367.3699951171875, 353.9200134277344, 380.0199890136719)","una capacidad de 3,500 met anos. (Perú Construye)"
4,http://imacorpplataforma.com/wp-content/uploads/2025/04/LA-REPUBLICA-ECONOMIA-11-PERU-TOCA-FONDO-EN-PROGRESO-SOCIAL-Y-ES-SUPERADO-POR-CUBA-02-04-2025.jpg,"(195.30999755859375, 493.8599853515625, 264.0199890136719, 506.510009765625)","vienda y la seguridad perso 101. (La República, La Re"
4,https://larepublica.pe/economia/2025/04/02/peru-toca-fondo-en-progreso-social-y-es-superado-por-cuba-alta-inseguridad-y-deterioro-de-servicios-basicos-lo-ponen-en-jaque-pobreza-hnews-34191,"(265.6300048828125, 493.8599853515625, 334.3399963378906, 506.510009765625)","guridad personal. Cuba ocu ública, La República)"
4,https://www.infobae.com/america/mundo/2025/04/03/en-ciudad-del-cabo-proponen-agua-de-mar-como-medida-contra-la-crisis-del-agua/,"(288.2200012207031, 557.1099853515625, 329.4200134277344, 569.760009765625)",a que se está volvien drica. (Infobae)
5,http://imacorpplataforma.com/wp-content/uploads/2025/04/EL-PERUANO-DERECHO-7-LEY-N-32273-CONTRA-DEFICIT-HIDRICO-EN-HUANUCO-02-04-2025-scaled.jpg,"(388.5, 63.79998779296875, 447.42999267578125, 76.45001220703125)",PMI). (El Peruano)
5,http://imacorpplataforma.com/wp-content/uploads/2025/04/TROME-ACTUALIDAD-7-FUERTES-LLUVIAS-CAUSAN-MUERTE-Y-DESTRUCCION-02-04-2025.jpg,"(289.44000244140625, 127.03997802734375, 325.7200012207031, 139.69000244140625)","zo de 2025, inform ndeci. (Trome)"
5,http://imacorpplataforma.com/wp-content/uploads/2025/04/EL-PERUANO-ECONOMIA-11-MEF-LA-INVERSION-PUBLICA-ALCANZA-EJECUCION-HISTORICA-02-04-2025-scaled.jpg,"(414.7900085449219, 253.530029296875, 473.7099914550781, 266.17999267578125)",atribuido a la articulació MEF. (El Peruano)
5,http://imacorpplataforma.com/wp-content/uploads/2025/04/LA-NOTICIA-ACTUALIDAD-5-NUEVO-AEROPUERTO-JORGE-CHAVEZ-YA-ESTA-AL-999-02-04-2025.jpg,"(129.8699951171875, 354.7300109863281, 183.2899932861328, 367.3699951171875)","cionando, constatándos ávez. (La Noticia, Corre"
5,http://imacorpplataforma.com/wp-content/uploads/2025/04/CORREO-LIMA-6-NUEVO-AEROPUERTO-ALCANZA-999-DE-AVANCE-02-04-2025.jpg,"(184.89999389648438, 354.7300109863281, 223.02000427246094, 367.3699951171875)","constatándose un ava oticia, Correo, Expre"
5,http://imacorpplataforma.com/wp-content/uploads/2025/04/EXPRESO-ACTUALIDAD-18-AVANCE-DE-999-EN-OBRAS-DEL-NUEVO-AEROPUERTO-JORGE-CHAVEZ-02-04-2025-scaled.jpg,"(224.6300048828125, 354.7300109863281, 269.489990234375, 367.3699951171875)","ndose un avance del 9 Correo, Expreso)"
5,http://imacorpplataforma.com/wp-content/uploads/2025/04/GESTION-ECONOMIA-12-OSITRAN-DA-PRIMEROS-PASOS-PARA-INICIAR-INTENTO-DE-SANCION-CONTRA-LAP-02-04-2025.jpg,"(431.3299865722656, 443.2699890136719, 473.739990234375, 455.9200134277344)",a a –primero- realizar festó. (Gestión)
5,http://imacorpplataforma.com/wp-content/uploads/2025/04/LA-REPUBLICA-ECONOMIA-11-INFLACION-ANUAL-EN-PERU-SE-DESACELERA-A-12-EN-MARZO-LA-MENOR-EN-6-ANOS-02-04-2025.jpg,"(117.05000305175781, 544.4600219726562, 185.75999450683594, 557.1099853515625)",Metropolitana aumentó un 2025. (La República)
