Page,URL,Rect,Context
2,https://www.facebook.com/diarioelpuebloarequipa/posts/pfbid02S2Gs4B5DYpWbs5mYEUgan97TCNaWjtRZcbTpdGzd18whRBJNFGQGhgPsXpYRdhfol,"(45.075775146484375, 142.68865966796875, 73.31599426269531, 152.51129150390625)","p p Noticias, Diario Pueblo, Diario"
2,https://diariosinfronteras.com.pe/2025/03/13/arequipa-92-colegios-tienen-deudas-por-servicio-de-agua-potable/?fbclid=IwY2xjawJBT6tleHRuA2FlbQIxMQABHXJw3-HDDaCjSFiFkAhPFzIi_Ehggi5Cg0OGaoHm7_THKRa2u-ZI3swBPw_aem_IAlb2-VTWr3fv5ixnSr1rw,"(78.22733306884766, 142.68865966796875, 158.03663635253906, 152.51129150390625)","p p ( ) Noticias, Diario Los Andes, Diario Si Pueblo, Diario Sin Fronteras, Correo"
2,https://www.facebook.com/CorreoPeru/posts/pfbid02zKfVgjoAoKUW6ve7tCsaRQMhLT2xedkKvNhpfhMyQX1f9qAeutvjCZF8yq8A6AvNl,"(163.56190490722656, 142.68865966796875, 190.57427978515625, 152.51129150390625)","( ) p ndes, Diario Sin Fronte nteras, Correo, Diario"
2,https://www.facebook.com/DiarioRevistaSur/posts/pfbid02tb1ZfQsez81u3A7MxMFGwCEoRDcHUZgVoaix8zH3R6MJDsQaFkrpkQt4SXor8j6Ll,"(195.48562622070312, 142.68865966796875, 268.5418395996094, 152.51129150390625)",") p ario Sin Fronteras, Radio Victoria, Correo, Diario Revista Sur, Radio"
2,https://www.instagram.com/p/DHJypHHqf-t/,"(273.4531555175781, 142.68865966796875, 329.3197021484375, 152.51129150390625)","Radio Victoria, Ultimo Minuto A sta Sur, Radio Victoria, El Buh"
2,https://www.facebook.com/ElBuho.pe/posts/pfbid02saoRC9xgKpji3NKW1nA2XxHm2HuquHoZ3UEXEfruXApLfv58Z8WCNJzSsqvFAg1cl,"(334.23101806640625, 142.68865966796875, 365.54083251953125, 152.51129150390625)","( Ultimo Minuto Arequipa, Victoria, El Buho, ATV S"
2,https://drive.google.com/file/d/1myX54R3dUnbuluDjlsclvt3pw4JYPtam/view,"(370.4521789550781, 142.68865966796875, 404.2176513671875, 152.51129150390625)","( nuto Arequipa, Diario El l Buho, ATV Sur, RPP, C"
2,https://sunassgobpe.sharepoint.com/:v:/s/ActividadesyEventos2021/ETqI4mkIMwVIuczU0nbdM28BlRNSgYdQkjKspeM-ztXybA?e=AC92tx,"(409.12896728515625, 142.68865966796875, 427.5465087890625, 152.51129150390625)","( uipa, Diario El Puebl TV Sur, RPP, Correo"
2,https://sunassgobpe.sharepoint.com/:i:/s/ActividadesyEventos2021/EV9KUrKrrDtKnAjpvdgQ8B8BPwrTNvYB6W9IOcsi9Xb6jw?e=5mtirr,"(432.4578857421875, 142.68865966796875, 460.0841369628906, 152.51129150390625)","Diario El Pueblo, Diario r, RPP, Correo, El Buh"
2,https://elbuho.pe/2025/03/arequipa-que-colegios-no-iniciaran-el-ano-escolar-2025-este-lunes-17-por-problemas-de-infraestructura/?fbclid=IwY2xjawJBVmhleHRuA2FlbQIxMQABHTqmVaS2DO_jCVprQhNZlcymTaw8DrrvyUvHxpkYNUKIwMRrCkWPTPBMYA_aem_qWrrIPqlucCFv-vvrwcXDg,"(464.9955139160156, 142.68865966796875, 496.9192199707031, 152.51129150390625)","Pueblo, Diario El Correo, El Buho)"
2,https://soltvperu.com/sunass-supervision-agua-colegios-trujillo/,"(450.261474609375, 197.9412841796875, 477.27386474609375, 207.76397705078125)","nstituciones educativas otable. (Sol TV, RPP)"
2,https://imacorpplataforma.com/sunass/sunass-atendio-en-lo-que-va-del-ano-a-900-usuarios-en-la-libertad-rpp-trujillo-14-03-2025/,"(482.1851806640625, 197.9412841796875, 500.60272216796875, 207.76397705078125)","nes educativas de T Sol TV, RPP)"
2,https://www.facebook.com/share/p/18bx5UUoKw/,"(87.43609619140625, 263.01654052734375, 208.3778839111328, 272.83917236328125)","p egios públicos, ubicados en el ámbito de las 5 mnos. (Radio Positiva Perú Facebook, Radio 7 FM, Radio Uno Web, Radio Uno, Radio Uno"
2,https://www.radiopositiva.pe/2025/03/colegios-en-riesgo-por-deudas-de-agua.html,"(213.2892303466797, 263.01654052734375, 343.4397888183594, 272.83917236328125)","( ) ámbito de las 50 empresas prestadoras (EPS), c cebook, Radio Positiva Perú Página Web, Caplin Uno, Radio Uno Facebook, Radio Cultural, Radio"
2,https://www.facebook.com/share/p/12HYesEDqTJ/,"(348.9650573730469, 263.01654052734375, 414.04034423828125, 272.83917236328125)",") doras (EPS), con una población a Web, Caplina Noticias, Radio Cultural, Radio Candarave, Radi"
2,https://radiouno.pe/,"(83.13867950439453, 272.83917236328125, 146.3721923828125, 282.661865234375)","g p umnos. (Radio Positiva Perú Fa 3.7 FM, Radio Uno Web, Radio"
2,https://radiouno.pe/noticias/234587/1750-colegios-a-nivel-nacional-presentan-deuda-por-agua-potable-por-mas-de-s-5-millones-de-soles/,"(151.8974609375, 272.83917236328125, 194.25778198242188, 282.661865234375)","ositiva Perú Facebook, Ra o Web, Radio Uno, Radio"
2,https://www.facebook.com/share/p/1HMozMSabM/,"(199.16912841796875, 272.83917236328125, 283.8897705078125, 282.661865234375)","p p Facebook, Radio Positiva Perú Págin io Uno, Radio Uno Facebook, Radio"
2,https://www.facebook.com/share/p/18o2pcQKNN/,"(288.8011169433594, 272.83917236328125, 345.89544677734375, 282.661865234375)","p p ( ) tiva Perú Página Web, Caplina cebook, Radio Cultural, Radio"
2,https://www.facebook.com/share/p/18ee8sY7Q3/,"(350.80682373046875, 272.83917236328125, 420.79339599609375, 282.661865234375)","( ) p a Web, Caplina Noticias, Radio U Cultural, Radio Candarave, Radio"
2,https://www.youtube.com/watch?v=4psObSBebRg,"(388.86968994140625, 337.91448974609375, 422.0212707519531, 347.7371520996094)",cesos de tratamiento de danos. (TV Perú)
2,https://buenapepa.pe/alcalde-reyna-sedalib-critica-seguiran-obras-trujillo/,"(89.2778549194336, 466.2232971191406, 139.00518798828125, 476.04595947265625)","y g PT) no se detendrán, a pesa iudad. (Buena Pepa, Macro"
2,https://macronorte.pe/2025/03/15/mpt-anuncia-que-no-paralizara-obras-de-mejora-vial-por-culpa-de-sedalib/,"(143.91653442382812, 466.2232971191406, 189.34645080566406, 476.04595947265625)","y g g q endrán, a pesar de que Sed a Pepa, Macronorte)"
2,https://n60.pe/trujillo-fort-habria-recibido-s-42-millones-por-280-puntos-de-agua/,"(148.82786560058594, 515.3367309570312, 165.40365600585938, 525.1593627929688)",inador político de Al 15 mil. (N60)
2,https://ladecana.pe/seda-juliaca-bajo-la-lupa-tras-accidente-laboral-sunafil-revela-sanciones-previas-por-incumplimiento-de-seguridad/,"(76.99949645996094, 574.2728881835938, 119.97373962402344, 584.0955200195312)",q p sancionada previamente c (SST). (La Decana)
2,https://diariouno.pe/2025/03/16/rechazan-que-sedapal-se-convierta-en-botin-politico/,"(91.7335205078125, 623.3862915039062, 134.09384155273438, 633.2089233398438)","p Sedapal (Sutesal), que la p gados. (Diario Uno)"
2,https://www.actualidadambiental.pe/el-llamado-del-rimac-la-urgente-recuperacion-del-rio-que-abastece-de-agua-a-millones-de-personas/,"(270.3835754394531, 672.4996948242188, 354.49029541015625, 682.3223266601562)","g s, la SPDA menciona las actuales am doras. (Actualidad Ambiental)"
2,https://latinanoticias.pe/lima/sedapal-rio-rimac-cambio-su-color-a-rojizo-por-contaminacion,"(366.15472412109375, 711.7904052734375, 390.7114562988281, 721.6130981445312)","g el responsable de con rojizo. (Latina, Latina"
2,https://www.youtube.com/watch?v=VFdaKLDGRGc,"(395.622802734375, 711.7904052734375, 458.2424011230469, 721.6130981445312)","g ( ) onsable de contaminar el río Rím (Latina, Latina YouTube, Infoba"
2,https://www.infobae.com/peru/2025/03/16/sedapal-involucrado-en-contaminacion-del-rio-rimac-informes-oficiales-confirman-vertimientos-toxicos-con-metales-pesados/,"(463.1537170410156, 711.7904052734375, 493.2357177734375, 721.6130981445312)","( ) minar el río Rímac, lueg uTube, Infobae)"
2,https://prensaregional.pe/cclp-exige-a-eps-ilo-planes-de-contingencia-para-asegurar-agua-en-la-provincia/,"(360.01556396484375, 751.0811767578125, 426.3186950683594, 760.90380859375)",p j de planes de contingencia para g ación. (Prensa Regional)
3,https://imacorpplataforma.com/wp-content/uploads/2025/03/15-03-2025-RPP-COLEGIO-EN-TUMBES-NO-CUENTA-COM-SERVICIO-DE-AGUA-DIRECTO-EN-DIRECTO.mp3,"(476.0460205078125, 28.5, 494.4635009765625, 38.3226318359375)",25 cativo. (RPP)
3,https://lahora.pe/local/talara-hartos-de-desagues-alistan-bloqueo-y-paro/,"(199.78305053710938, 102.78399658203125, 231.70677185058594, 112.60662841796875)",niciarán marchas de pro strital. (La Hora)
3,https://www.facebook.com/watch/?v=1194139635409404&rdid=4w2sRMxxxuwefMXV,"(136.5495147705078, 132.2520751953125, 166.01756286621094, 142.07470703125)",sagües en Piura Los v zona. (Exitosa)
3,https://www.facebook.com/share/v/1UuNLB1FjP/,"(266.0861511230469, 171.54278564453125, 295.55419921875, 181.365478515625)","p p indican, los cortes del bilidad. (Exitosa)"
3,https://www.facebook.com/share/v/1D1SZhYtVS/,"(186.89076232910156, 210.83355712890625, 216.35882568359375, 220.65618896484375)",s en el directorio de la engan. (Exitosa)
3,https://www.gob.pe/institucion/vivienda/noticias/1127119-ministerio-de-vivienda-publica-lista-de-proyectos-priorizados-para-ser-ejecutados-mediante-obras-por-impuesto,"(219.42840576171875, 329.93353271484375, 253.8077850341797, 339.7561950683594)",iento básico y de pistas l país. (Vivienda)
3,https://www.gob.pe/institucion/vivienda/noticias/1126252-ministerio-de-vivienda-entrega-camiones-cisterna-a-municipios-de-tumbes-para-atender-emergencia-hidrica-en-zonas-rurales,"(479.7295227050781, 379.04693603515625, 514.1089477539062, 388.8695983886719)",p sta acción forma parte de entes. (Vivienda)
3,https://www.gob.pe/institucion/otass/noticias/1127155-eps-ilo-impulsa-modernizacion-del-agua-y-saneamiento-con-inversion-de-mas-de-s-60-millones,"(111.99281311035156, 428.16046142578125, 135.32167053222656, 437.9831237792969)","de agua y alcantarilla dores. (Otass, Andina"
3,https://andina.pe/agencia/noticia-ilo-modernizacion-del-sistema-agua-y-saneamiento-beneficia-a-80-mil-personas-1022487.aspx,"(140.2330322265625, 428.16046142578125, 168.47323608398438, 437.9831237792969)","a y alcantarillado en se (Otass, Andina)"
3,https://comunicaciones.congreso.gob.pe/noticias/realizan-foro-peru-hacia-estilos-de-vida-sostenibles-por-el-dia-mundial-de-los-derechos-del-consumidor/,"(179.5237579345703, 487.0964050292969, 287.5732727050781, 496.9190368652344)",) que tiene como finalidad concientizar a lo quiere. (Congreso Comunicaciones)
3,https://comunicaciones.congreso.gob.pe/damos-cuenta/congresista-wilson-soto-presenta-proyecto-de-ley-para-que-establecimientos-y-servicios-publicos-brinden-agua-potable-purificada-y-o-filtrada-no-envasada-de-manera-gratuita/,"(173.99850463867188, 555.855224609375, 282.0480041503906, 565.6778564453125)","g g pedaje, restaurantes, cafeterías, bares y ot blicos. (Congreso Comunicaciones)"
3,https://peruconstruye.net/2025/03/14/chiclayo-mejoraran-emisores-alcantarillado/,"(520.8619995117188, 595.1460571289062, 539.8934936523438, 604.96875)","p ales, un ndario. (Perú"
3,https://peruconstruye.net/2025/03/14/chiclayo-mejoraran-emisores-alcantarillado/,"(45.075775146484375, 604.96875, 86.20826721191406, 614.7913818359375)",proyecto clave que Construye)
3,https://www.facebook.com/share/p/1AgYBne2Gw/,"(126.11290740966797, 654.08203125, 181.97943115234375, 663.9046630859375)","g g arracín. Además, la empresa ervicio. (Exitosa Tacna)"
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-COMERCIO-ECONOMIA-8-OBRAS-POR-IMPUESTOS-EN-SEGURIDAD-ALCANZARAN-LOS-S200-MLLS-15-03-2025-1.jpg,"(189.96035766601562, 713.0181884765625, 239.0737762451172, 722.8408203125)","p y p cación, ProInversión adelan lones. (El Comercio)"
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-COMERCIO-NACIONAL-20-VECINOS-DE-LURIGANCHO-CHOSICA-RECLAMAN-POR-FALTA-DE-PREVENCION-Y-CONTAMINACION-16-03-2025.jpg,"(146.98611450195312, 771.954345703125, 196.0995330810547, 781.7770385742188)","p a margen derecha, la pobla doras. (El Comercio)"
4,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-COMERCIO-NACIONAL-20-CHOSICA-LA-HERMOSA-VILLA-DEL-SOL-16-03-2025.jpg,"(429.3882751464844, 28.5, 478.5016784667969, 38.3226318359375)","marzo de 2025 iente"". (El Comercio)"
4,http://imacorpplataforma.com/wp-content/uploads/2025/03/EXTRA-ACTUALIDAD-3-AGUA-Y-DESAGUE-EN-MI-PERU-16-03-2025-1.jpg,"(524.5455322265625, 67.79083251953125, 545.4187622070312, 77.613525390625)",g y ase del abajo. (Extra)
4,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-POLITICA-2-ENTREGAN-AYUDA-PARA-CANCHAQUE-16-03-2025-1-scaled.jpg,"(119.35982513427734, 136.5494384765625, 163.56190490722656, 146.37237548828125)",ble de manera segura a las mente. (El Peruano)
4,http://imacorpplataforma.com/wp-content/uploads/2025/03/CORREO-LIMA-7-HAY-460-COLEGIOS-EN-MALAS-CONDICIONES-15-03-2025.jpg,"(224.95367431640625, 175.84027099609375, 252.5799560546875, 185.6629638671875)",g ncias sobre presuntas iertos. (Correo)
4,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-POLITICA-4-INAUGURAN-MODERNO-LABORATORIO-AMBIENTAL-15-03-2025.jpg,"(536.8238525390625, 304.14910888671875, 544.8048095703125, 313.9718017578125)",p el país. (El
4,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-POLITICA-4-INAUGURAN-MODERNO-LABORATORIO-AMBIENTAL-15-03-2025.jpg,"(45.075775146484375, 313.9718017578125, 79.4551773071289, 323.79443359375)","g generación, apo Peruano)"
4,http://imacorpplataforma.com/wp-content/uploads/2025/03/LA-REPUBLICA-SOCIEDAD-16-FUERTES-LLUVIAS-CONTINUARAN-HASTA-FINES-DE-MARZO-Y-YA-HAY-CASI-50000-DAMNIFICADOS-14-03-2025-scaled.jpg,"(433.07177734375, 372.907958984375, 485.2547912597656, 382.7306213378906)",p en febrero y en marzo van a s Rivera. (La República)
4,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-ECONOMIA-11-BCR-MAN-TIENE-SU-TASA-14-03-2025.jpg,"(468.67901611328125, 498.7610168457031, 513.4949951171875, 508.5836486816406)",y g ue recalcó que los futuros antes. (El Peruano)
4,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-POLITICA-3-ESTADO-DECIDIDO-A-MITIGAR-EL-IMPACTO-DE-LAS-LLUVIAS-INTENSAS-16-03-2025-scaled.jpg,"(250.12429809570312, 557.6972045898438, 294.9402770996094, 567.5198364257812)",p s y extranjeras. En el event mbes. (El Peruano)
4,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-ECONOMIA-11-EL-PERU-AVANZA-A-LA-OCDE-CON-ACUERDO-15-03-2025.jpg,"(108.92322540283203, 626.4559936523438, 153.12530517578125, 636.2786865234375)",g ntar las recomendaciones vigor. (El Peruano)
5,https://mail.google.com/mail/u/0/?ui=2&ik=860b8cee4b&view=att&th=195a4920f86ee69b&attid=0.2&disp=inline&safe=1&zw,"(43.84794235229492, 36.480712890625, 182.5933380126953, 45.68951416015625)",image0 1K
5,https://mail.google.com/mail/u/0/?ui=2&ik=860b8cee4b&view=att&th=195a4920f86ee69b&attid=0.2&disp=inline&safe=1&zw,"(43.84794235229492, 42.61993408203125, 182.5933380126953, 43.84783935546875)",image0 1K
